time_epoch,time,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv,condition.text,condition.icon,condition.code,name,region,country,lat,lon,tz_id,localtime_epoch,localtime
1701651600,2023-12-03 20:00,6.7,44.1,0,16.6,26.6,265,W,1008.0,29.78,0.0,0.0,98,100,4.2,39.5,4.2,39.5,6.7,44.1,6.5,43.6,0,0,0,0,10.0,6.0,29.5,47.6,1.0,Overcast,//cdn.weatherapi.com/weather/64x64/night/122.png,1009,New York,New York,United States of America,40.71,-74.01,America/New_York,1701478815,2023-12-01 20:00
1701655200,2023-12-03 21:00,13.3,55.9,0,16.8,27.0,266,W,1002.0,29.58,0.0,0.0,62,0,11.0,51.8,11.0,51.8,13.3,55.9,6.2,43.1,0,0,0,0,10.0,6.0,28.6,46.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,New York,New York,United States of America,40.71,-74.01,America/New_York,1701478815,2023-12-01 20:00
1701658800,2023-12-03 22:00,12.3,54.1,0,15.0,24.1,258,WSW,1002.0,29.59,0.0,0.0,64,3,9.9,49.9,9.9,49.9,12.3,54.1,5.6,42.2,0,0,0,0,10.0,6.0,25.1,40.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,New York,New York,United States of America,40.71,-74.01,America/New_York,1701478815,2023-12-01 20:00
1701662400,2023-12-03 23:00,6.6,43.9,0,14.5,23.4,251,WSW,1008.0,29.77,0.0,0.0,99,100,4.7,40.5,4.7,40.5,6.6,43.9,6.4,43.6,0,0,0,0,10.0,6.0,23.6,38.1,1.0,Fog,//cdn.weatherapi.com/weather/64x64/night/248.png,1135,New York,New York,United States of America,40.71,-74.01,America/New_York,1701478815,2023-12-01 20:00
1701417600,2023-12-01 00:00,12.4,54.3,0,1.8,2.9,345,NNW,1014.0,29.93,0.0,0.0,71,15,12.5,54.4,12.5,54.4,12.4,54.3,7.3,45.1,0,0,0,0,10.0,6.0,2.6,4.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701421200,2023-12-01 01:00,12.0,53.6,0,4.0,6.5,332,NNW,1014.0,29.94,0.0,0.0,70,6,11.9,53.5,11.9,53.5,12.0,53.6,6.7,44.1,0,0,0,0,10.0,6.0,6.2,10.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701424800,2023-12-01 02:00,12.5,54.5,0,5.8,9.4,341,NNW,1014.0,29.95,0.0,0.0,65,0,12.1,53.8,12.1,53.8,12.5,54.5,6.2,43.2,0,0,0,0,10.0,6.0,9.6,15.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701428400,2023-12-01 03:00,11.8,53.2,0,6.0,9.7,348,NNW,1014.0,29.94,0.0,0.0,63,0,10.9,51.6,10.9,51.6,11.8,53.2,5.0,41.0,0,0,0,0,10.0,6.0,10.0,16.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701432000,2023-12-01 04:00,11.4,52.5,0,6.0,9.7,347,NNW,1014.0,29.95,0.0,0.0,62,0,10.3,50.5,10.3,50.5,11.4,52.5,4.3,39.8,0,0,0,0,10.0,6.0,9.9,16.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701435600,2023-12-01 05:00,11.1,52.0,0,6.0,9.7,354,N,1015.0,29.96,0.0,0.0,62,0,9.9,49.9,9.9,49.9,11.1,52.0,4.1,39.3,0,0,0,0,10.0,6.0,9.8,15.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701439200,2023-12-01 06:00,10.7,51.3,0,6.3,10.1,3,N,1015.0,29.96,0.0,0.0,62,0,9.6,49.4,9.6,49.4,10.7,51.3,3.8,38.9,0,0,0,0,10.0,6.0,10.0,16.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701442800,2023-12-01 07:00,10.4,50.7,1,6.7,10.8,359,N,1015.0,29.97,0.0,0.0,63,0,9.5,49.1,9.5,49.1,10.4,50.7,3.7,38.7,0,0,0,0,10.0,6.0,10.7,17.3,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701446400,2023-12-01 08:00,9.9,49.8,1,9.2,14.8,342,NNW,1016.0,29.99,0.0,0.0,57,0,8.8,47.9,8.8,47.9,9.9,49.8,1.8,35.2,0,0,0,0,10.0,6.0,14.1,22.7,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701450000,2023-12-01 09:00,11.4,52.5,1,9.8,15.8,350,N,1017.0,30.02,0.0,0.0,55,0,10.7,51.2,10.7,51.2,11.4,52.5,2.7,36.8,0,0,0,0,10.0,6.0,12.8,20.5,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701453600,2023-12-01 10:00,13.9,57.0,1,8.7,14.0,355,N,1017.0,30.04,0.0,0.0,50,0,13.3,56.0,13.3,56.0,13.9,57.0,3.8,38.8,0,0,0,0,10.0,6.0,10.0,16.2,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701457200,2023-12-01 11:00,17.9,64.2,1,6.3,10.1,342,NNW,1017.0,30.02,0.0,0.0,46,0,17.9,64.2,17.9,64.2,17.9,64.2,6.1,42.9,0,0,0,0,10.0,6.0,7.2,11.6,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701460800,2023-12-01 12:00,19.4,66.9,1,6.7,10.8,315,NW,1016.0,30.01,0.0,0.0,40,0,19.4,66.9,19.4,66.9,19.4,66.9,5.6,42.1,0,0,0,0,10.0,6.0,7.7,12.4,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701464400,2023-12-01 13:00,20.4,68.7,1,6.7,10.8,312,NW,1016.0,29.99,0.0,0.0,36,0,20.4,68.7,20.4,68.7,20.4,68.7,4.9,40.8,0,0,0,0,10.0,6.0,7.7,12.4,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701468000,2023-12-01 14:00,21.1,70.0,1,5.4,8.6,312,NW,1015.0,29.98,0.0,0.0,33,0,21.1,70.0,21.1,70.0,23.3,74.0,4.3,39.7,0,0,0,0,10.0,6.0,6.2,9.9,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701471600,2023-12-01 15:00,21.4,70.5,1,3.8,6.1,302,WNW,1014.0,29.96,0.0,0.0,31,0,21.4,70.5,21.4,70.5,23.2,73.7,3.6,38.4,0,0,0,0,10.0,6.0,4.4,7.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701475200,2023-12-01 16:00,17.8,64.0,0,4.3,6.8,260,W,1017.0,30.02,0.0,0.0,45,0,21.2,70.2,21.2,70.2,23.1,73.5,3.1,37.6,0,0,0,0,16.0,9.0,8.7,14.0,6.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701478800,2023-12-01 17:00,20.4,68.7,0,3.1,5.0,297,WNW,1015.0,29.96,0.0,0.0,32,0,20.4,68.7,20.4,68.7,20.4,68.7,3.0,37.4,0,0,0,0,10.0,6.0,3.8,6.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701482400,2023-12-01 18:00,19.1,66.4,0,4.3,6.8,338,NNW,1016.0,30.0,0.0,0.0,35,0,19.1,66.4,19.1,66.4,19.1,66.4,3.1,37.7,0,0,0,0,10.0,6.0,5.8,9.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701486000,2023-12-01 19:00,18.1,64.6,0,5.1,8.3,352,N,1016.0,30.01,0.0,0.0,37,0,18.1,64.6,18.1,64.6,18.1,64.6,3.3,37.9,0,0,0,0,10.0,6.0,7.4,11.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701489600,2023-12-01 20:00,14.4,57.9,0,6.7,10.8,358,N,1017.0,30.03,0.0,0.0,40,0,14.0,57.2,14.0,57.2,14.4,57.9,1.0,33.8,0,0,0,0,10.0,6.0,9.8,15.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701493200,2023-12-01 21:00,13.7,56.7,0,5.4,8.6,13,NNE,1018.0,30.06,0.0,0.0,42,0,13.1,55.7,13.1,55.7,13.7,56.7,1.2,34.1,0,0,0,0,10.0,6.0,7.9,12.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701496800,2023-12-01 22:00,13.1,55.6,0,4.0,6.5,18,NNE,1019.0,30.08,0.0,0.0,44,0,12.4,54.4,12.4,54.4,13.1,55.6,1.1,34.0,0,0,0,0,10.0,6.0,6.0,9.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701500400,2023-12-01 23:00,12.6,54.7,0,2.9,4.7,10,N,1019.0,30.09,0.0,0.0,45,0,11.8,53.3,11.8,53.3,12.6,54.7,1.1,33.9,0,0,0,0,10.0,6.0,4.5,7.2,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701504000,2023-12-02 00:00,11.8,53.2,0,2.2,3.6,22,NNE,1019.0,30.1,0.0,0.0,46,0,10.9,51.7,10.9,51.7,11.8,53.2,0.7,33.2,0,0,0,0,10.0,6.0,3.5,5.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701507600,2023-12-02 01:00,11.4,52.5,0,1.6,2.5,2,N,1019.0,30.1,0.0,0.0,47,0,10.5,50.8,10.5,50.8,11.4,52.5,0.5,33.0,0,0,0,0,10.0,6.0,2.5,4.0,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701511200,2023-12-02 02:00,11.0,51.8,0,2.2,3.6,37,NE,1020.0,30.11,0.0,0.0,48,0,10.0,50.0,10.0,50.0,11.0,51.8,0.4,32.8,0,0,0,0,10.0,6.0,3.6,5.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701514800,2023-12-02 03:00,10.7,51.3,0,1.8,2.9,12,NNE,1020.0,30.11,0.0,0.0,49,0,9.6,49.2,9.6,49.2,10.7,51.3,0.5,32.8,0,0,0,0,10.0,6.0,3.0,4.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701518400,2023-12-02 04:00,10.3,50.5,0,1.8,2.9,25,NNE,1020.0,30.11,0.0,0.0,50,0,9.0,48.3,9.0,48.3,10.3,50.5,0.4,32.8,0,0,0,0,10.0,6.0,3.0,4.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701522000,2023-12-02 05:00,10.1,50.2,0,0.9,1.4,38,NE,1020.0,30.12,0.0,0.0,51,0,8.9,48.1,8.9,48.1,10.1,50.2,0.5,32.8,0,0,0,0,10.0,6.0,1.5,2.4,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701525600,2023-12-02 06:00,9.9,49.8,0,1.3,2.2,86,E,1021.0,30.14,0.0,0.0,52,5,8.9,48.0,8.9,48.0,9.9,49.8,0.5,32.9,0,0,0,0,10.0,6.0,2.2,3.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701529200,2023-12-02 07:00,9.8,49.6,1,1.1,1.8,61,ENE,1021.0,30.15,0.0,0.0,52,1,9.0,48.3,9.0,48.3,9.8,49.6,0.4,32.8,0,0,0,0,10.0,6.0,1.9,3.0,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701532800,2023-12-02 08:00,9.7,49.5,1,2.5,4.0,78,ENE,1022.0,30.17,0.0,0.0,52,0,8.9,48.0,8.9,48.0,9.7,49.5,0.3,32.5,0,0,0,0,10.0,6.0,4.0,6.5,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701536400,2023-12-02 09:00,10.6,51.1,1,2.0,3.2,76,ENE,1022.0,30.19,0.0,0.0,49,11,10.2,50.4,10.2,50.4,10.6,51.1,0.3,32.5,0,0,0,0,10.0,6.0,2.8,4.5,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701540000,2023-12-02 10:00,13.2,55.8,1,2.0,3.2,77,ENE,1023.0,30.21,0.0,0.0,41,0,13.6,56.4,13.6,56.4,13.2,55.8,0.1,32.2,0,0,0,0,10.0,6.0,2.4,3.8,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701543600,2023-12-02 11:00,17.7,63.9,1,1.1,1.8,103,ESE,1023.0,30.21,0.0,0.0,39,0,17.7,63.9,17.7,63.9,17.7,63.9,3.7,38.7,0,0,0,0,10.0,6.0,1.3,2.1,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701547200,2023-12-02 12:00,18.9,66.0,1,3.1,5.0,153,SSE,1023.0,30.2,0.0,0.0,39,0,18.9,66.0,18.9,66.0,18.9,66.0,4.8,40.7,0,0,0,0,10.0,6.0,3.6,5.8,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701550800,2023-12-02 13:00,20.0,68.0,1,2.5,4.0,192,SSW,1022.0,30.19,0.0,0.0,37,0,20.0,68.0,20.0,68.0,20.0,68.0,4.8,40.7,0,0,0,0,10.0,6.0,2.8,4.6,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701554400,2023-12-02 14:00,20.6,69.1,1,2.0,3.2,207,SSW,1022.0,30.17,0.0,0.0,35,0,20.6,69.1,20.6,69.1,20.6,69.1,4.8,40.6,0,0,0,0,10.0,6.0,2.3,3.7,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701558000,2023-12-02 15:00,21.0,69.8,1,3.1,5.0,218,SW,1021.0,30.15,0.0,0.0,34,0,21.0,69.8,21.0,69.8,21.0,69.8,4.8,40.6,0,0,0,0,10.0,6.0,3.6,5.8,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701561600,2023-12-02 16:00,20.8,69.4,1,3.8,6.1,212,SSW,1021.0,30.15,0.0,0.0,36,1,20.8,69.4,20.8,69.4,20.8,69.4,5.1,41.2,0,0,0,0,10.0,6.0,4.4,7.1,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701565200,2023-12-02 17:00,18.7,65.7,0,4.3,6.8,199,SSW,1021.0,30.14,0.0,0.0,41,9,18.7,65.7,18.7,65.7,18.7,65.7,5.1,41.3,0,0,0,0,10.0,6.0,5.2,8.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701568800,2023-12-02 18:00,17.5,63.4,0,5.6,9.0,232,SW,1020.0,30.11,0.0,0.0,39,1,17.5,63.4,17.5,63.4,17.5,63.4,3.5,38.3,0,0,0,0,10.0,6.0,7.5,12.1,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701572400,2023-12-02 19:00,16.4,61.5,0,5.4,8.6,238,WSW,1020.0,30.13,0.0,0.0,47,2,16.4,61.5,16.4,61.5,16.4,61.5,5.2,41.4,0,0,0,0,10.0,6.0,7.2,11.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701576000,2023-12-02 20:00,14.5,58.1,0,3.6,5.8,240,WSW,1022.0,30.18,0.0,0.0,60,0,15.4,59.6,15.4,59.6,14.5,58.1,6.8,44.2,0,0,0,0,10.0,6.0,4.9,7.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701579600,2023-12-02 21:00,15.5,59.8,0,2.9,4.7,259,W,1021.0,30.15,0.0,0.0,52,10,15.5,59.8,15.5,59.8,15.5,59.8,5.7,42.2,0,0,0,0,10.0,6.0,4.0,6.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701583200,2023-12-02 22:00,15.2,59.3,0,1.1,1.8,271,W,1021.0,30.16,0.0,0.0,52,6,15.2,59.3,15.2,59.3,15.2,59.3,5.5,42.0,0,0,0,0,10.0,6.0,1.6,2.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701586800,2023-12-02 23:00,13.4,56.1,0,0.7,1.1,163,SSE,1023.0,30.2,0.0,0.0,57,19,13.6,56.5,13.6,56.5,13.4,56.1,5.1,41.1,0,0,0,0,10.0,6.0,1.0,1.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701590400,2023-12-03 00:00,14.7,58.5,0,0.7,1.1,82,E,1021.0,30.16,0.0,0.0,54,10,14.7,58.5,14.7,58.5,14.7,58.5,5.5,41.9,0,0,0,0,10.0,6.0,1.0,1.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701594000,2023-12-03 01:00,14.5,58.1,0,1.1,1.8,34,NE,1021.0,30.16,0.0,0.0,54,1,14.5,58.1,14.5,58.1,14.5,58.1,5.5,41.8,0,0,0,0,10.0,6.0,1.7,2.8,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701597600,2023-12-03 02:00,11.9,53.4,0,1.3,2.2,52,NE,1023.0,30.21,0.0,0.0,53,0,11.6,52.8,11.6,52.8,11.9,53.4,2.6,36.8,0,0,0,0,10.0,6.0,2.2,3.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701601200,2023-12-03 03:00,14.1,57.3,0,1.3,2.2,5,N,1021.0,30.15,0.0,0.0,54,1,14.1,57.3,14.1,57.3,14.1,57.3,5.1,41.1,0,0,0,0,10.0,6.0,2.2,3.6,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701604800,2023-12-03 04:00,13.9,57.0,0,2.0,3.2,12,NNE,1021.0,30.16,0.0,0.0,53,0,14.7,58.4,14.7,58.4,13.9,57.0,4.6,40.3,0,0,0,0,10.0,6.0,3.4,5.5,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701608400,2023-12-03 05:00,10.8,51.4,0,1.6,2.5,53,NE,1023.0,30.22,0.0,0.0,51,0,10.1,50.2,10.1,50.2,10.8,51.4,1.2,34.2,0,0,0,0,10.0,6.0,2.7,4.3,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701612000,2023-12-03 06:00,13.5,56.4,0,2.0,3.2,56,ENE,1021.0,30.16,0.0,0.0,52,2,14.3,57.7,14.3,57.7,13.6,56.4,4.0,39.2,0,0,0,0,10.0,6.0,3.5,5.7,1.0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701615600,2023-12-03 07:00,13.4,56.1,1,2.0,3.2,33,NNE,1022.0,30.17,0.0,0.0,52,3,14.1,57.4,14.1,57.4,13.4,56.1,3.8,38.9,0,0,0,0,10.0,6.0,3.6,5.8,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701619200,2023-12-03 08:00,9.9,49.8,1,2.7,4.3,10,N,1024.0,30.24,0.0,0.0,53,0,8.9,48.0,8.9,48.0,9.9,49.8,0.8,33.4,0,0,0,0,10.0,6.0,4.8,7.7,3.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701622800,2023-12-03 09:00,14.8,58.6,1,2.5,4.0,340,NNW,1023.0,30.2,0.0,0.0,45,0,15.5,59.8,15.5,59.8,14.8,58.6,3.0,37.4,0,0,0,0,10.0,6.0,3.6,5.8,4.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701626400,2023-12-03 10:00,16.2,61.2,1,2.5,4.0,326,NNW,1023.0,30.21,0.0,0.0,39,0,16.2,61.2,16.2,61.2,16.2,61.2,2.3,36.1,0,0,0,0,10.0,6.0,3.0,4.8,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701630000,2023-12-03 11:00,18.7,65.7,1,1.8,2.9,317,NW,1025.0,30.26,0.0,0.0,35,0,18.7,65.7,18.7,65.7,18.7,65.7,2.9,37.2,0,0,0,0,10.0,6.0,2.1,3.3,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701633600,2023-12-03 12:00,18.6,65.5,1,1.1,1.8,292,WNW,1023.0,30.2,0.0,0.0,31,0,18.6,65.5,18.6,65.5,18.6,65.5,1.2,34.2,0,0,0,0,10.0,6.0,1.3,2.1,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701637200,2023-12-03 13:00,19.6,67.3,1,1.3,2.2,266,W,1022.0,30.17,0.0,0.0,29,0,19.6,67.3,19.6,67.3,19.6,67.3,0.9,33.7,0,0,0,0,10.0,6.0,1.5,2.5,5.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701640800,2023-12-03 14:00,22.1,71.8,1,2.0,3.2,232,SW,1023.0,30.2,0.0,0.0,27,4,23.1,73.5,22.1,71.8,23.1,73.5,2.5,36.6,0,0,0,0,10.0,6.0,2.3,3.7,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
1701644400,2023-12-03 15:00,20.8,69.4,1,3.4,5.4,252,WSW,1020.0,30.12,0.0,0.0,26,0,20.8,69.4,20.8,69.4,20.8,69.4,0.4,32.7,0,0,0,0,10.0,6.0,3.9,6.2,6.0,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,1000,Los Angeles,California,United States of America,34.05,-118.24,America/Los_Angeles,1701478816,2023-12-01 17:00
